w4mpro,w4sigmpro,w4snr,w4rchi2,w4mag_1,w4mag_2,w4mag_3,w4mag_4,w4mag_5,w4mag_6,w4mag_7,w4mag_8,w4mag_1_w4mag_2,w4mag_2_w4mag_3,w4mag_3_w4mag_4,w4mag_4_w4mag_5,w4mag_5_w4mag_6,w4mag_6_w4mag_7,w4mag_7_w4mag_8,class
6.419,0.068,16.1,1.0,7.456,6.972,6.667,6.477,6.382,6.335,6.299,6.247,0.484,0.3050000000000006,0.1899999999999995,0.09500000000000064,0.04699999999999971,0.03599999999999959,0.05200000000000049,real
6.354,0.092,11.8,0.7905,7.374,6.878,6.604,6.488,5.717,5.624,5.548,5.471,0.49599999999999955,0.274,0.11599999999999966,0.7710000000000008,0.09299999999999997,0.07599999999999962,0.07699999999999996,real
3.856,0.022,49.0,0.9541,4.968,4.478,4.195,4.05,3.989,3.958,3.944,3.935,0.4900000000000002,0.2829999999999995,0.14500000000000046,0.06099999999999994,0.030999999999999694,0.014000000000000234,0.008999999999999897,real
4.947,0.033,33.2,0.7941,5.977,5.477,5.184,5.029,4.956,4.917,4.902,4.902,0.5,0.29300000000000015,0.15500000000000025,0.07299999999999951,0.03900000000000059,0.01499999999999968,0.0,real
7.35,0.123,8.8,0.9584,8.364,7.894,7.592,7.457,7.453,7.47,6.742,6.683,0.47000000000000064,0.3020000000000005,0.1349999999999998,0.0039999999999995595,0.01699999999999946,0.7279999999999998,0.05900000000000016,real
5.645,0.039,27.8,0.9344,6.774,6.333,6.102,6.029,6.045,6.078,6.123,6.189,0.44099999999999984,0.23099999999999987,0.0730000000000004,0.016000000000000014,0.03300000000000036,0.04499999999999993,0.06599999999999984,real
6.493,0.063,17.2,1.052,7.433,6.883,6.539,6.317,6.169,6.053,5.941,5.839,0.5499999999999998,0.3440000000000003,0.22199999999999953,0.14800000000000058,0.11599999999999966,0.1120000000000001,0.10199999999999942,real
6.835,0.088,12.4,0.9481,7.876,7.394,7.112,6.966,6.907,6.87,6.821,6.784,0.4820000000000002,0.28200000000000003,0.1459999999999999,0.05900000000000016,0.03699999999999992,0.04900000000000038,0.03699999999999992,real
3.438,0.022,49.5,0.801,4.516,4.021,3.729,3.577,3.512,3.483,3.472,3.469,0.4950000000000001,0.2919999999999998,0.15200000000000014,0.06499999999999995,0.028999999999999915,0.01100000000000012,0.0030000000000001137,real
7.803,0.177,6.1,1.037,8.968,8.699,7.964,7.879,7.844,8.02,7.661,7.462,0.26900000000000013,0.7349999999999994,0.08500000000000085,0.034999999999999254,0.17599999999999927,0.359,0.19899999999999984,real
4.415,0.031,35.1,0.7371,5.49,4.993,4.702,4.549,4.482,4.453,4.445,4.444,0.4969999999999999,0.29100000000000037,0.15299999999999958,0.06700000000000017,0.028999999999999915,0.008000000000000007,0.001000000000000334,real
6.924,0.086,12.6,0.8843,8.024,7.551,7.263,7.127,7.078,7.062,7.069,7.072,0.472999999999999,0.28800000000000026,0.13600000000000012,0.04899999999999949,0.016000000000000014,0.006999999999999673,0.0030000000000001137,real
3.565,0.026,42.5,0.864,4.632,4.13,3.832,3.67,3.585,3.524,3.464,3.404,0.5019999999999998,0.29800000000000004,0.16199999999999992,0.08499999999999996,0.06099999999999994,0.06000000000000005,0.06000000000000005,real
4.728,0.029,37.1,0.7473,5.824,5.33,5.047,4.907,4.853,4.831,4.832,4.84,0.4939999999999998,0.28300000000000036,0.13999999999999968,0.05400000000000027,0.021999999999999353,9.999999999994458E-4,0.008000000000000007,real
6.721,0.08,13.6,1.043,7.747,7.199,6.847,6.657,6.581,6.555,6.53,6.502,0.548,0.3519999999999994,0.1900000000000004,0.07599999999999962,0.02600000000000069,0.024999999999999467,0.02800000000000047,real
6.46,0.089,12.2,0.9501,6.856,6.48,6.221,6.029,5.843,5.608,5.378,5.203,0.37599999999999945,0.25900000000000034,0.19200000000000017,0.18599999999999994,0.23500000000000032,0.22999999999999954,0.17499999999999982,real
5.613,0.056,19.5,0.8675,6.84,6.458,6.296,6.332,6.546,6.906,7.498,7.206,0.3819999999999997,0.16199999999999992,0.03599999999999959,0.2140000000000004,0.35999999999999943,0.5920000000000005,0.2919999999999998,real
7.022,0.092,11.8,1.05,8.052,7.548,7.237,7.074,6.984,6.9,6.867,6.881,0.5039999999999996,0.31099999999999994,0.16300000000000026,0.08999999999999986,0.08399999999999963,0.03300000000000036,0.014000000000000234,real
9.085,0.523,2.1,1.148,8.719,8.386,8.132,7.838,7.577,7.342,7.125,6.926,0.3330000000000002,0.25399999999999956,0.2939999999999996,0.2610000000000001,0.23500000000000032,0.21699999999999964,0.19899999999999984,real
7.951,0.225,4.8,1.006,8.192,8.385,8.034,7.101,6.924,6.767,6.623,6.478,0.19299999999999962,0.3509999999999991,0.9330000000000007,0.1769999999999996,0.15700000000000003,0.14400000000000013,0.14500000000000046,real
5.576,0.047,23.2,0.7181,6.62,6.137,5.859,5.717,5.643,5.58,5.526,5.495,0.48300000000000054,0.2779999999999996,0.14200000000000035,0.07399999999999984,0.06299999999999972,0.05400000000000027,0.030999999999999694,real
7.065,0.11,9.9,0.9374,8.101,7.664,7.454,7.387,7.406,7.482,7.521,7.465,0.43700000000000117,0.20999999999999996,0.06700000000000017,0.019000000000000128,0.07600000000000051,0.0389999999999997,0.05600000000000005,real
4.316,0.028,38.6,0.8421,5.365,4.879,4.593,4.444,4.378,4.345,4.33,4.323,0.48600000000000065,0.2859999999999996,0.14900000000000002,0.06599999999999984,0.03300000000000036,0.01499999999999968,0.006999999999999673,real
-0.495,0.014,76.3,0.8732,0.612,0.109,-0.186,-0.34,-0.406,-0.437,-0.449,-0.456,0.503,0.295,0.15400000000000003,0.066,0.030999999999999972,0.01200000000000001,0.007000000000000006,real
6.36,0.066,16.3,0.7875,7.414,6.939,6.692,6.62,6.632,6.661,6.692,6.698,0.47499999999999964,0.2469999999999999,0.07200000000000006,0.011999999999999567,0.028999999999999915,0.031000000000000583,0.006000000000000227,real
7.811,0.207,5.2,0.7697,9.114,8.801,8.631,8.599,7.782,7.744,7.668,7.533,0.3130000000000006,0.16999999999999993,0.03200000000000003,0.8170000000000002,0.038000000000000256,0.07599999999999962,0.1349999999999998,real
2.709,0.019,58.1,1.918,3.843,3.344,3.052,2.902,2.839,2.812,2.805,2.803,0.4990000000000001,0.2919999999999998,0.1499999999999999,0.06300000000000017,0.027000000000000135,0.006999999999999673,0.002000000000000224,real
3.736,0.024,45.0,2.438,4.77,4.258,3.947,3.763,3.657,3.583,3.521,3.459,0.5119999999999996,0.31099999999999994,0.18400000000000016,0.10599999999999987,0.07399999999999984,0.06200000000000028,0.06199999999999983,real
4.695,0.051,21.3,0.9962,5.521,5.025,4.742,4.601,4.547,4.528,4.525,4.526,0.49599999999999955,0.28300000000000036,0.14100000000000001,0.05400000000000027,0.019000000000000128,0.0029999999999992255,9.999999999994458E-4,real
5.008,0.028,39.1,1.085,6.101,5.627,5.354,5.214,5.154,5.129,5.131,5.144,0.4740000000000002,0.2729999999999997,0.13999999999999968,0.0600000000000005,0.025000000000000355,0.002000000000000668,0.0129999999999999,real
8.478,0.388,2.8,0.8822,8.481,8.13,7.803,7.511,7.253,7.04,6.873,6.742,0.3509999999999991,0.32700000000000085,0.2919999999999998,0.258,0.21300000000000008,0.16699999999999982,0.13100000000000023,real
4.858,0.029,38.0,1.02,5.869,5.379,5.09,4.931,4.846,4.779,4.714,4.648,0.4900000000000002,0.2889999999999997,0.1589999999999998,0.08499999999999996,0.06700000000000017,0.0649999999999995,0.06600000000000072,real
4.605,0.029,37.2,1.55,5.64,5.158,4.872,4.705,4.581,4.43,4.242,4.029,0.4819999999999993,0.2860000000000005,0.16699999999999982,0.12399999999999967,0.1510000000000007,0.18799999999999972,0.21300000000000008,real
5.057,0.031,34.5,1.109,6.119,5.64,5.367,5.233,5.184,5.175,5.188,5.202,0.4790000000000001,0.2729999999999997,0.13400000000000034,0.04899999999999949,0.009000000000000341,0.0129999999999999,0.014000000000000234,real
5.728,0.047,23.3,1.009,6.781,6.308,6.035,5.9,5.847,5.825,5.838,5.863,0.47299999999999986,0.2729999999999997,0.1349999999999998,0.052999999999999936,0.02200000000000024,0.0129999999999999,0.025000000000000355,real
7.326,0.122,8.9,0.9298,8.331,7.792,7.445,7.205,7.047,6.909,6.818,6.809,0.5389999999999997,0.34699999999999953,0.2400000000000002,0.15800000000000036,0.1379999999999999,0.09100000000000019,0.008999999999999453,real
5.976,0.047,23.1,1.077,7.023,6.51,6.192,5.999,5.884,5.81,5.773,5.767,0.5129999999999999,0.3179999999999996,0.1930000000000005,0.11499999999999932,0.07400000000000073,0.03699999999999992,0.005999999999999339,real
5.608,0.038,28.4,1.071,6.622,6.101,5.758,5.481,5.172,4.8,4.36,3.923,0.5209999999999999,0.34299999999999997,0.27700000000000014,0.30900000000000016,0.3719999999999999,0.4399999999999995,0.4370000000000003,real
3.996,0.031,35.0,1.358,5.004,4.493,4.183,3.997,3.869,3.742,3.607,3.477,0.5109999999999992,0.3100000000000005,0.18599999999999994,0.12799999999999967,0.12700000000000022,0.1349999999999998,0.13000000000000034,real
6.385,0.074,14.6,1.002,7.438,6.95,6.667,6.529,6.476,6.427,6.378,6.354,0.48799999999999955,0.28300000000000036,0.1379999999999999,0.052999999999999936,0.04900000000000038,0.04899999999999949,0.02400000000000002,real
5.609,0.04,27.5,0.872,6.627,6.123,5.823,5.669,5.596,5.557,5.539,5.529,0.5039999999999996,0.2999999999999998,0.1540000000000008,0.07299999999999951,0.0389999999999997,0.018000000000000682,0.009999999999999787,real
0.541,0.019,55.7,1.827,1.577,1.079,0.783,0.618,0.529,0.46,0.398,0.34,0.498,0.29599999999999993,0.16500000000000004,0.08899999999999997,0.069,0.062,0.057999999999999996,real
5.288,0.04,27.0,1.053,6.415,5.986,5.751,5.652,5.648,5.679,4.903,4.815,0.42900000000000027,0.23499999999999943,0.0990000000000002,0.004000000000000448,0.031000000000000583,0.7760000000000007,0.08799999999999919,real
2.491,0.022,48.8,4.667,3.343,2.822,2.51,2.317,2.182,2.028,1.822,1.561,0.5209999999999999,0.3120000000000003,0.19299999999999962,0.13500000000000023,0.15399999999999991,0.20599999999999996,0.2610000000000001,real
5.819,0.046,23.4,0.8515,6.905,6.417,6.13,5.975,5.9,5.865,5.849,5.837,0.48800000000000043,0.2869999999999999,0.15500000000000025,0.07499999999999929,0.03500000000000014,0.016000000000000014,0.012000000000000455,real
7.614,0.148,7.3,1.017,8.738,8.274,7.945,7.727,7.613,7.536,7.454,7.368,0.4640000000000004,0.32899999999999885,0.21799999999999997,0.11399999999999988,0.07700000000000085,0.08199999999999985,0.08599999999999941,real
5.745,0.046,23.8,0.887,6.717,6.195,5.879,5.699,5.598,5.54,5.507,5.48,0.5219999999999994,0.3160000000000007,0.17999999999999972,0.10099999999999998,0.05799999999999983,0.03300000000000036,0.026999999999999247,real
5.279,0.039,27.5,0.7172,6.33,5.836,5.551,5.407,5.343,5.311,5.302,5.3,0.4939999999999998,0.28500000000000014,0.14400000000000013,0.06400000000000006,0.03200000000000003,0.009000000000000341,0.0019999999999997797,real
4.842,0.041,26.2,0.9146,6.0,5.58,5.385,5.366,5.476,5.648,5.852,6.018,0.41999999999999993,0.19500000000000028,0.019000000000000128,0.11000000000000032,0.1719999999999997,0.20400000000000063,0.16599999999999948,real
8.137,0.273,4.0,1.136,9.315,8.819,7.793,7.62,7.477,7.32,7.175,7.043,0.49599999999999866,1.0260000000000007,0.17300000000000004,0.1429999999999998,0.15700000000000003,0.14500000000000046,0.13199999999999967,real
7.522,0.198,5.5,0.8037,8.346,7.835,7.586,7.468,7.41,7.423,7.516,6.812,0.5110000000000001,0.24899999999999967,0.11800000000000033,0.05799999999999983,0.0129999999999999,0.09299999999999997,0.7039999999999997,real
5.207,0.035,30.6,0.9788,6.256,5.774,5.493,5.345,5.281,5.254,5.252,5.264,0.4820000000000002,0.2809999999999997,0.14800000000000058,0.06400000000000006,0.027000000000000135,0.0019999999999997797,0.012000000000000455,real
3.111,0.022,49.7,2.263,4.16,3.623,3.26,2.989,2.795,2.676,2.612,2.575,0.5369999999999999,0.36300000000000043,0.2709999999999999,0.19399999999999995,0.11899999999999977,0.06400000000000006,0.03699999999999992,real
3.145,0.024,44.8,1.092,4.332,3.847,3.578,3.451,3.422,3.43,3.438,3.419,0.4849999999999999,0.26900000000000013,0.12699999999999978,0.028999999999999915,0.008000000000000007,0.008000000000000007,0.019000000000000128,real
6.512,0.068,16.0,0.8322,7.467,6.951,6.674,6.545,6.488,6.438,6.38,6.332,0.516,0.27699999999999925,0.12900000000000045,0.056999999999999496,0.05000000000000071,0.05799999999999983,0.04800000000000004,real
6.882,0.085,12.8,0.8827,7.825,7.231,6.857,6.62,6.461,6.34,6.249,6.185,0.5940000000000003,0.37399999999999967,0.2370000000000001,0.1589999999999998,0.12100000000000044,0.09100000000000019,0.06400000000000006,real
4.117,0.023,46.3,0.899,5.214,4.72,4.431,4.282,4.225,4.208,4.212,4.222,0.49400000000000066,0.2889999999999997,0.14900000000000002,0.057000000000000384,0.01699999999999946,0.0039999999999995595,0.010000000000000675,real
5.971,0.125,8.7,0.602,6.132,5.722,5.438,5.22,5.053,7.126,4.708,4.509,0.40999999999999925,0.2840000000000007,0.21799999999999997,0.16699999999999982,2.0730000000000004,2.418,0.19899999999999984,real
6.402,0.053,20.6,1.013,7.394,6.899,6.589,6.388,6.22,6.015,5.722,5.356,0.4950000000000001,0.3099999999999996,0.2010000000000005,0.16800000000000015,0.20500000000000007,0.29299999999999926,0.36600000000000055,real
5.058,0.03,35.9,1.008,6.114,5.622,5.337,5.183,5.111,5.078,5.06,5.055,0.492,0.28500000000000014,0.15399999999999991,0.07200000000000006,0.032999999999999474,0.018000000000000682,0.004999999999999893,real
5.714,0.174,6.2,0.877,5.151,4.621,4.311,4.126,4.016,3.938,3.879,3.834,0.5299999999999994,0.3100000000000005,0.1849999999999996,0.11000000000000032,0.07799999999999985,0.05900000000000016,0.04499999999999993,real
5.117,0.033,32.9,0.8124,6.157,5.653,5.343,5.161,5.049,4.961,4.891,4.839,0.5040000000000004,0.3099999999999996,0.18200000000000038,0.11199999999999921,0.08800000000000008,0.07000000000000028,0.0519999999999996,real
2.233,0.022,48.7,1.164,3.404,2.896,2.597,2.434,2.363,2.331,2.319,2.315,0.508,0.29899999999999993,0.1629999999999998,0.07100000000000017,0.03200000000000003,0.01200000000000001,0.0040000000000000036,real
5.31,0.041,26.8,0.7629,6.356,5.873,5.591,5.452,5.398,5.37,5.358,5.353,0.48299999999999965,0.28200000000000003,0.13900000000000023,0.05400000000000027,0.02799999999999958,0.012000000000000455,0.004999999999999893,real
5.81,0.052,20.7,0.8073,6.88,6.412,6.133,5.98,5.9,5.84,5.781,5.704,0.46799999999999997,0.2789999999999999,0.15299999999999958,0.08000000000000007,0.0600000000000005,0.05900000000000016,0.07699999999999996,real
2.599,0.018,61.9,1.013,3.647,3.158,2.872,2.726,2.663,2.632,2.612,2.591,0.4889999999999999,0.28600000000000003,0.1459999999999999,0.06300000000000017,0.030999999999999694,0.020000000000000018,0.020999999999999908,real
6.425,0.066,16.5,1.111,7.499,7.019,6.721,6.555,6.465,6.397,6.36,6.365,0.47999999999999954,0.29800000000000004,0.16600000000000037,0.08999999999999986,0.06799999999999962,0.03699999999999992,0.004999999999999893,real
5.046,0.036,30.3,1.399,5.966,5.383,5.008,4.772,4.618,4.497,4.399,4.315,0.5830000000000002,0.375,0.23599999999999977,0.15399999999999991,0.12100000000000044,0.09799999999999986,0.08399999999999963,real
5.804,0.045,24.3,1.623,6.729,6.152,5.841,5.679,5.602,5.567,5.547,5.539,0.577,0.31099999999999994,0.16199999999999992,0.07699999999999996,0.03500000000000014,0.020000000000000462,0.008000000000000007,real
5.354,0.042,26.1,0.8415,6.395,5.905,5.623,5.475,5.4,5.346,5.294,5.229,0.4899999999999993,0.28200000000000003,0.14800000000000058,0.07499999999999929,0.05400000000000027,0.05200000000000049,0.0649999999999995,real
1.936,0.019,56.9,0.6563,2.969,2.48,2.196,2.05,1.987,1.952,1.925,1.895,0.4889999999999999,0.2839999999999998,0.14600000000000035,0.06299999999999972,0.03500000000000014,0.026999999999999913,0.030000000000000027,real
6.794,0.082,13.2,1.032,7.706,7.179,6.879,6.704,6.609,6.572,6.571,6.555,0.5270000000000001,0.3000000000000007,0.17499999999999982,0.09499999999999975,0.03699999999999992,0.001000000000000334,0.016000000000000014,real
8.536,0.343,3.2,0.8851,8.937,8.539,8.298,8.099,7.906,7.704,7.522,7.367,0.3979999999999997,0.24099999999999966,0.19899999999999984,0.1930000000000005,0.20199999999999996,0.1819999999999995,0.15500000000000025,real
5.576,0.038,28.7,0.9051,6.604,6.109,5.834,5.701,5.645,5.616,5.602,5.591,0.4950000000000001,0.27500000000000036,0.133,0.05600000000000005,0.028999999999999915,0.013999999999999346,0.01100000000000012,real
7.249,0.131,8.3,0.966,8.326,7.839,7.527,7.369,7.366,7.411,6.659,6.549,0.4870000000000001,0.3120000000000003,0.15800000000000036,0.0030000000000001137,0.04499999999999993,0.7519999999999998,0.10999999999999943,real
0.192,0.013,80.7,0.9768,1.216,0.717,0.427,0.277,0.214,0.186,0.176,0.172,0.499,0.29,0.14999999999999997,0.06300000000000003,0.027999999999999997,0.010000000000000009,0.0040000000000000036,real
8.091,0.229,4.7,0.9632,9.345,9.027,8.097,7.871,7.635,7.383,7.182,7.062,0.3180000000000014,0.9299999999999997,0.2259999999999991,0.23600000000000065,0.2519999999999998,0.20099999999999962,0.1200000000000001,real
4.767,0.033,32.5,0.8145,5.777,5.25,4.912,4.693,4.529,4.371,4.208,4.032,0.5270000000000001,0.3380000000000001,0.2190000000000003,0.1639999999999997,0.15799999999999947,0.16300000000000026,0.17600000000000016,real
4.682,0.029,36.8,0.8242,5.744,5.251,4.966,4.821,4.758,4.72,4.696,4.685,0.49299999999999944,0.28500000000000014,0.14500000000000046,0.06299999999999972,0.038000000000000256,0.02400000000000002,0.01100000000000012,real
5.7,0.039,27.7,0.9721,6.723,6.239,5.962,5.826,5.769,5.739,5.727,5.726,0.484,0.27700000000000014,0.13600000000000012,0.056999999999999496,0.03000000000000025,0.011999999999999567,0.001000000000000334,real
0.984,0.022,49.3,1.201,2.076,1.574,1.279,1.125,1.059,1.03,1.019,1.015,0.502,0.29500000000000015,0.15399999999999991,0.06600000000000006,0.028999999999999915,0.01100000000000012,0.0040000000000000036,real
6.419,0.064,17.0,0.8982,7.588,7.129,6.894,6.842,6.913,7.024,7.147,7.291,0.4590000000000005,0.23499999999999943,0.05200000000000049,0.07100000000000062,0.11099999999999977,0.12300000000000022,0.14400000000000013,real
8.551,0.312,3.5,0.8707,8.802,8.486,8.318,8.023,7.761,7.524,7.308,7.108,0.31599999999999895,0.16800000000000104,0.29499999999999993,0.26199999999999957,0.2370000000000001,0.2160000000000002,0.20000000000000018,real
4.939,0.03,36.0,1.043,5.898,5.359,4.997,4.714,4.451,4.17,3.86,3.576,0.5389999999999997,0.3620000000000001,0.2829999999999995,0.2630000000000008,0.2809999999999997,0.31000000000000005,0.2839999999999998,real
7.461,0.149,7.3,0.9877,8.554,8.09,7.822,7.602,7.413,7.235,7.047,6.907,0.4640000000000004,0.2679999999999998,0.21999999999999975,0.18900000000000006,0.17799999999999994,0.1880000000000006,0.13999999999999968,real
5.175,0.031,35.0,0.7391,6.224,5.728,5.438,5.293,5.239,5.226,5.233,5.247,0.49600000000000044,0.29000000000000004,0.14499999999999957,0.05400000000000027,0.0129999999999999,0.006999999999999673,0.014000000000000234,real
3.822,0.023,46.7,0.7893,4.904,4.402,4.111,3.962,3.899,3.867,3.849,3.837,0.5019999999999998,0.29100000000000037,0.14899999999999958,0.06300000000000017,0.03200000000000003,0.017999999999999794,0.01200000000000001,real
6.699,0.074,14.7,1.024,7.767,7.279,6.992,6.805,6.687,6.619,6.581,6.567,0.48800000000000043,0.2869999999999999,0.18700000000000028,0.11799999999999944,0.0680000000000005,0.03799999999999937,0.014000000000000234,real
1.516,0.04,27.5,0.6792,2.57,2.027,1.698,1.502,1.386,1.301,0.431,0.298,0.5429999999999997,0.3290000000000002,0.19599999999999995,0.1160000000000001,0.08499999999999996,0.8699999999999999,0.133,real
1.627,0.015,73.4,0.9225,2.656,2.165,1.878,1.731,1.67,1.643,1.635,1.632,0.4910000000000001,0.28700000000000014,0.1469999999999998,0.061000000000000165,0.026999999999999913,0.008000000000000007,0.0030000000000001137,real
8.701,0.396,2.7,0.8757,8.763,8.286,7.935,7.649,7.398,7.186,6.991,6.825,0.4770000000000003,0.351,0.2859999999999996,0.25100000000000033,0.21199999999999974,0.19500000000000028,0.16599999999999948,real
5.172,0.039,27.8,1.114,6.307,5.881,5.662,5.604,5.65,5.742,5.869,5.121,0.42600000000000016,0.2190000000000003,0.05799999999999983,0.04600000000000026,0.09199999999999964,0.12699999999999978,0.7479999999999993,real
2.381,0.021,51.5,0.8767,3.467,2.972,2.681,2.531,2.467,2.438,2.427,2.422,0.4950000000000001,0.2909999999999999,0.1499999999999999,0.06400000000000006,0.028999999999999915,0.01100000000000012,0.004999999999999893,real
7.669,0.197,5.5,0.9564,8.695,8.252,8.035,7.962,7.951,7.935,7.069,6.971,0.4429999999999996,0.21700000000000053,0.0730000000000004,0.01100000000000012,0.016000000000000014,0.8659999999999997,0.09799999999999986,real
7.51,0.125,8.7,1.071,8.568,8.111,7.869,7.77,6.956,6.849,6.746,6.647,0.45699999999999896,0.24200000000000088,0.0990000000000002,0.8139999999999992,0.1070000000000002,0.10299999999999976,0.0990000000000002,real
2.217,0.011,97.3,1.124,3.343,2.845,2.554,2.4,2.333,2.303,2.291,2.286,0.4979999999999998,0.29100000000000037,0.15399999999999991,0.06699999999999973,0.03000000000000025,0.01200000000000001,0.004999999999999893,real
